2.067931660923408577e-01,4.849947633145419434e-01,2.184746103678487095e-01,-1.676317726153651488e+00,-1.367615723681471884e+00,6.874178107226732726e-01,1.442101309091025352e-01,-2.304892953580232273e+00,8.476214347912396363e-01,7.408818179312010033e-01,2.191358068880048915e+00,-3.165746686455443437e-01,7.254515425104645088e-01,7.936121615370224092e-01,-3.149760048619195674e-01,6.970316115851998839e-01
1.072064272121096451e+00,1.344605520878432992e-01,9.168854666940243758e-01,-1.784804448759162332e+00,-1.254656983770033873e+00,1.064327536230722959e+00,-1.441689533410787982e+00,1.094720444036230589e+00,1.276825018482937057e+00,3.614019628097146081e-02,-1.944067965783004559e-01,9.310993296055361523e-02,-1.476320832908973868e+00,-2.362300351563979550e+00,2.662649316984871395e-01,-6.242797672063253867e-01
5.607945780353550402e-01,-4.960406138962952238e-01,-3.790685530099641154e-01,-4.704113734932619667e-02,3.329879830290892184e-01,1.399484182115005471e+00,8.909527726157764338e-01,1.199485604131413474e+00,-1.189079203439541210e+00,-4.978209803436946523e-01,2.650340066494342173e-01,5.345251972572958588e-01,-4.896094658491522700e-01,-5.388620607503132875e-01,-4.103928005993195405e-01,-1.197871170366518578e+00
1.455755264366007107e-01,-1.865421071579911549e+00,-1.030924447076887046e-02,6.149660186271507095e-02,-1.130961427501557592e+00,7.984685843945195094e-01,4.863689805673412359e-01,9.332626222496909207e-01,4.033505157158734367e-01,7.284858659963598937e-01,-2.296362896320006675e-01,-1.418456967666771595e-02,-8.071597388025468778e-01,-5.105873079066258757e-01,3.130956382283951456e-01,-2.748623479050024798e+00
1.973325270596751224e+00,-1.027213731429527543e+00,5.868498897264244896e-01,2.878223957761528728e-01,1.772040403495825020e-02,7.655719402079017577e-01,4.005197579485839099e-02,-7.839338487640554742e-01,2.283116578747804715e-01,-7.636649015110065220e-01,-6.232105023375317243e-01,1.073745852500441300e+00,-9.469899704279466368e-01,1.729210776458338650e+00,8.416371822955197590e-01,8.034453114626576298e-01
6.281354376548644591e-01,1.253874439728402512e+00,-6.182039783817900869e-01,7.366662287986335267e-01,-7.063367168676852603e-02,-3.397933462747301792e-01,8.550019524058939391e-01,-4.018426033746373416e-01,6.197960180467626534e-01,1.113411694147556252e+00,-9.127067061150225813e-01,7.062151938653923322e-01,-2.290892374686709365e-01,-1.012357196093741196e+00,-1.500086476469897123e+00,8.067312595965580035e-01
6.722017475427736199e-01,3.867493961219016785e-01,-2.043215515085942957e-01,1.983570321851203522e+00,-7.253793928805939428e-01,8.441158790243703525e-01,2.521846438104153876e-01,1.986211501093409007e-02,1.753074296045723734e+00,8.615624730285219579e-01,1.067841458429042850e-01,-1.523860524364025970e+00,2.705877901006506381e+00,-5.480128742604142289e-01,2.614692283443782461e-01,7.374279161590208131e-01
-2.218670399927465120e-01,1.473452677483206852e+00,-1.124209944669651851e+00,-3.083907495125029485e-01,-8.556906697981455645e-01,-3.643663821344285125e-01,2.306175209970874995e+00,-8.112297240997126124e-01,6.227137417273060915e-01,-4.165541657444980783e-02,6.923811790022255108e-01,-9.253820666414945828e-01,1.666088720097930853e+00,7.943780176746942923e-01,1.282060635799849857e+00,1.141100797491231722e+00
-2.880415736575733798e-01,1.658157122566791264e-01,-8.114654688370058766e-01,-3.687311408562704562e-01,-2.409417636488993875e+00,5.574477716600483024e-02,-9.355421008473044364e-02,2.887162980852119032e-02,-1.744389342823804867e+00,2.355802938922082923e+00,-7.632128534445321577e-01,-5.815869374019457805e-01,-2.279489362136698574e-02,5.486384057109656709e-01,-6.874488198081193380e-01,-7.511235458185192559e-01
-1.362822807510284395e+00,4.502473401588966140e-01,1.116440690282535231e+00,-1.447716132711416526e+00,8.854581617401047211e-01,-9.997667366502197561e-01,3.122931867882527412e-01,-9.357621845138317518e-01,-5.702035888640036299e-02,1.849209390426589383e+00,7.606904005624527398e-01,7.000601728507694910e-01,-2.214792106478308958e-02,1.471115664462274042e+00,-8.039211695221033516e-01,3.242005014763552073e-01
-1.375127120977367001e+00,-3.789508153648392663e-01,3.127068693869321930e-02,9.258020704253071553e-01,3.168267806159439925e-01,-3.726336189930688492e-01,1.288166351621681471e+00,-1.331038640802031159e+00,8.979703084792686751e-02,1.009780606044638152e+00,-7.417074006035556666e-03,-2.717833151951219439e-01,1.767145574279129105e+00,2.824012603158493340e-01,-1.896510389044374856e+00,8.620682365307814621e-01
1.357999725212894360e+00,4.866500489447815325e-01,-2.882936708595825737e-01,1.225757186676748461e-01,8.202140660897858648e-01,1.963605273237383209e+00,6.452034734013641915e-01,-1.592335078599237397e-01,1.532011334721258000e-01,-1.070693302209773795e-01,8.117627621645955305e-01,7.054386063198712087e-01,2.237580268679364437e+00,-6.608123249156322432e-01,1.027862681574615855e-01,-7.576222893366060251e-01
-2.679334028245252686e-01,5.860831937020982707e-02,-4.868933387665891899e-01,9.737916897263702853e-02,-1.194440281123029246e+00,-9.169897837852984956e-01,-5.649056997073833575e-01,1.418898999979123055e+00,1.824253713048409609e-01,9.951656699127894856e-02,3.464405657007321726e-01,-1.361479373438716500e+00,2.842645907424240503e-01,-1.802983893597465970e-01,-1.812378981507383191e-01,2.070481376062561552e+00
1.276768205711275028e+00,-5.330898874876464077e-01,7.086647596159661999e-01,1.230771057807065416e+00,-5.146203135959270814e-01,3.260298883068253328e-01,-7.072915856630365150e-01,2.512136450381959873e-01,-1.474266180463965625e-01,1.365235380048520353e-01,-1.248893045188137901e-01,2.382513116814630461e-01,3.912118528650742055e-01,2.785300394432876359e-01,2.280364358216883769e+00,-1.430833604300167705e+00
7.328027140662778383e-01,-2.656042933640177517e-01,8.905525124097407597e-02,-6.511691159065693402e-01,2.003959896759584802e-01,-1.665039174452089266e-01,1.424148389243079960e+00,8.291237456390264660e-01,-8.647536576247375484e-01,9.403193034686530005e-01,1.060253167762194915e+00,3.316232824669217427e-01,1.006855124295388704e+00,-3.238314354794821770e-01,-4.409883356606759258e-02,-6.278173870883415608e-01
-1.531200944963678978e+00,3.518299551251503066e-01,1.056230606067982913e+00,6.808629349813515308e-01,5.324526103082490858e-01,1.375183526413366719e+00,5.941267609056368748e-01,-1.460462226610559799e+00,1.481411592180398085e+00,3.632779160534725382e-01,1.869251791676294072e+00,-1.089362629751287281e+00,4.959144607198827659e-01,-2.855053609456303376e-01,1.488125064656434793e-01,-2.801983511120931802e-01
1.238347417911859427e+00,-3.903930473762299291e-01,-9.220747280477722407e-01,8.198294827381241712e-01,-1.391335014340250975e+00,2.184810609137226134e+00,2.804679401723151888e-01,-1.920546750152885840e-01,1.002415198986954081e+00,6.477607509331003710e-01,-3.313136498752066589e-02,9.403874657623277900e-01,-5.985909860909400387e-03,-3.382281671989844640e-01,-2.317403715516480889e-01,7.174745841835413751e-01
9.117592129128070377e-01,6.761019289155834749e-03,9.623325034060614680e-02,-4.795286632841444519e-01,-1.376755796535249265e+00,-5.619589534461331276e-02,1.242131184685190126e+00,-1.984089521699552994e-01,2.788216937803696727e+00,3.946336515199412309e-01,-9.848855757758113727e-01,1.509984802278943050e+00,-1.455467916144701987e-02,-1.074430040698252320e+00,-4.943585060570091505e-01,8.168385934386640512e-01
3.506564969551795308e-01,4.888517831489335719e-01,1.629309712508530072e+00,-2.006988337177602499e+00,1.013096471129157017e+00,-1.787867305917437422e-01,-1.285329512146398345e+00,-2.234465520016029258e-02,-2.143763177061686620e-01,9.765972505065114717e-01,7.564083315037325450e-01,9.362401558898139631e-02,8.155640835775643804e-01,1.891174136306086884e-01,1.180308451994752872e+00,-2.569645741394324112e-01
-1.345385657026595405e+00,6.661452662848352801e-01,-1.106444383395262410e+00,-1.200206390653139277e+00,-4.234665644195519385e-01,-7.788824232639445233e-01,4.223039609421367913e-01,-1.110993632140362841e+00,9.260432231653747959e-01,-9.636221879084465591e-01,-4.902538537665561691e-01,-1.682452866269291025e+00,5.824344387345265633e-02,-2.684577394074130416e-02,1.751337251599798528e-01,2.280778364261533964e-01
3.924242581327547219e-01,7.713322094606102075e-01,-1.969729820693737199e-01,-8.546656393862056555e-01,4.721897654929766985e-01,8.391917142888901671e-01,-1.214934507504649375e+00,-4.832637776263600249e-01,-3.253838240049706343e+00,2.276851666983120914e+00,2.628042013020391310e-01,4.056325221704000783e-01,6.451408316045660341e-01,1.809687480168898244e+00,-1.589499702258843072e-01,4.462178875584571491e-02
5.874764863438892704e-01,1.495888016183855029e+00,-8.841568646139329468e-01,-6.580014015269890493e-01,9.691016551257917999e-02,1.890996050408426110e-01,-6.206540158620539316e-01,-1.490451335525485810e+00,1.391680016342698112e+00,-7.474124287875252848e-02,-4.354438092865414722e-01,-1.352474592788940333e-01,6.298437262673833859e-01,-1.133945447957287245e+00,-4.947724440238297494e-01,-7.451622722479436245e-01
-8.470207783615190111e-01,-1.566250088033651400e+00,8.866816738395928432e-01,-1.904082846774938498e-01,-7.038603580895360645e-01,-4.769546174660688753e-01,-5.780626312061460936e-01,-1.833297664942770966e-01,1.241740444601955984e+00,-9.429087817702805907e-01,4.894640654265284829e-01,3.633733666807796858e-01,9.104144184878079082e-01,6.560647627046099772e-02,6.137827151399652958e-01,-1.230812835752705503e+00
2.362309550943938685e+00,8.088004281276576224e-01,8.628523521085116332e-01,2.051210694038480831e-01,2.308105119275544403e+00,7.710649740821081677e-01,1.059892090979608348e+00,-3.014236432377702890e+00,-2.626449941840363622e-01,-6.177267799460849085e-02,-2.684895754749548960e-02,-1.005674617307275698e+00,3.375099004115998946e-01,-1.319341135897518669e+00,-2.629224017564114890e-02,9.461728788028017645e-01
-5.169284037166963497e-01,9.712947968812283284e-01,-1.493401211396288897e+00,3.488175918508846229e-01,2.614443234061818888e+00,-6.043801081924333740e-01,-4.793055757638922110e-01,-1.472758500080838528e+00,-7.935089668019538189e-01,-2.082588120464586856e-01,-1.135968682107426408e+00,9.563805005886429900e-01,1.484488011257490081e+00,-1.598225574466196397e+00,1.930951924330252867e+00,3.559466376734461979e-01
1.686720985090458536e+00,1.235405753440889987e+00,-2.834026128314244275e-01,-6.567754619998312782e-01,-5.433231850236392990e-01,1.664834068333024275e+00,7.835647956953566418e-01,6.949577364579927474e-01,-9.554582078333823114e-01,-9.767023229343942958e-01,6.510620561519442351e-01,3.310454865031464133e-01,-2.022512092922729376e+00,3.561000265638158968e-01,2.596641775695528231e+00,-2.593272717200719502e+00
-4.778053964488212513e-01,8.176863954507532783e-01,-5.190974623930165732e-01,-1.712333177751997892e+00,1.591109548956227693e-01,3.795853127175709552e-01,-1.082128316421377745e+00,-7.709212455478073323e-02,-1.620176761791801257e+00,2.373660464948648130e+00,-2.611504246415125574e-01,8.322633287580537553e-01,3.548479493229981796e-01,-8.540945847130188007e-01,4.892091326521059158e-01,9.497379650679058649e-01
1.416965685953935017e+00,1.381142168336844556e+00,1.739362545217679468e-01,-7.161913333425181660e-01,-1.249779305675526642e+00,-1.328935668593518526e+00,4.461871590486722883e-01,-5.756007907110394228e-01,1.459838922601933431e-01,1.610639865799907144e-01,-9.478538426804920813e-02,-2.617288226361758618e-01,-2.528392334031264621e+00,-6.859942345250700235e-01,2.512117283733541040e+00,-1.556544418567061827e-01
-1.541618797731124091e-01,-8.885668962204488208e-01,1.788290486496178611e+00,1.157168048314629827e+00,2.986436449911814339e+00,6.165612067252123074e-01,3.281357723765518375e-01,4.598301086440508001e-02,-8.188630256391689066e-01,4.918508151670590300e-01,4.553840155870810674e-02,-1.083501411424429683e+00,-1.385943372036641863e+00,1.658828998223784934e+00,4.957279537340110176e-01,-7.963699785584901214e-01
-1.187308304017315130e+00,-4.316992621225657079e-01,-3.187378887117075510e-01,-2.852811689650491256e-01,-2.603139032923645901e-01,-3.920737012332105031e-01,-5.337526717493723538e-01,-2.066482616720637822e+00,4.005700326629219599e-01,-1.692600265774131529e-01,7.350734214404868183e-01,-1.172670228196738051e+00,-9.127712315894564998e-01,-2.975294762301359253e-01,1.315396874871130439e+00,-9.821206790650826024e-01
-1.557726583320870439e+00,2.207276215556684129e-01,-1.018367774841993922e+00,1.078186784720888344e-02,2.471093576417729143e-01,-1.722338877114025224e-01,-5.210079166046223398e-02,1.015976817563951640e+00,-7.621252167830619983e-01,-5.669724281666411736e-01,1.793232915462766863e+00,6.947451347966169255e-01,-8.605303093206623233e-01,9.272688271811173333e-02,-4.815797453623021362e-01,-6.671995278576643429e-01
-1.060900082789002941e+00,7.473426261714121166e-01,1.625767296933308126e+00,-1.535625798423752020e+00,-1.180490657998342519e+00,5.924210041670942006e-01,4.992951239346146708e-01,1.008512442697245604e+00,-2.862265462484893330e+00,-2.003944754739809132e-04,-4.478279140385779122e-01,5.850712208412407467e-01,-1.250092894796296372e+00,-8.846624986711187910e-01,1.909638994033323323e-01,-3.014348441877611195e-01
-1.182598680978557804e+00,3.817686295370901206e-01,4.036177895142393779e-01,-9.395836934784173033e-01,5.488159326336646826e-01,-9.783513202128300001e-01,-1.205609912471740319e+00,-2.402345441792795189e+00,2.911420286091488951e-01,-3.643598328327009028e-01,-7.063531482706708609e-02,-4.313308860292946467e-01,1.147369969446851101e+00,-1.102143266805938326e+00,-5.460355252728961162e-01,-2.654751946657769146e+00
-3.356366209688869118e-01,1.326754518130365490e+00,-6.601784268005453926e-01,1.058749408088047739e+00,-5.320428368852017642e-02,-4.738016843087386465e-01,-1.596735245210836984e+00,5.588818094097257605e-01,-1.244937699914969720e+00,-2.323567514309644033e-01,4.156637486500198708e-01,-2.758229783458008288e-01,-1.530233640037165666e+00,3.891198534515024621e-01,-8.999887492028291192e-02,2.778265859805754134e-01
-1.749194858190691093e+00,9.368205724748623897e-02,2.717295606731387481e-01,4.849224386641455831e-01,-1.344450915783619860e-01,1.557749863907364141e+00,1.264257199498501016e+00,1.071851389101287300e+00,1.574605500119886647e-01,8.721611329298054605e-01,3.931845097880159318e-02,1.204199393811197671e+00,3.004729876079057505e-01,-6.868769733299422420e-01,1.247745356177586556e-01,-3.600713814906399968e-01
1.682945441467646464e-01,2.260318515118248106e-01,1.717393949988920143e+00,-1.545931785904515743e-01,-1.009050883419145173e+00,2.074490813458701677e+00,-9.198586356568837497e-01,-1.656716890354317018e+00,-5.738767961822013319e-01,3.261943964849426947e-01,2.447003822475767865e-01,6.196527568637687500e-01,-1.408301013473329366e+00,4.950121081309720728e-01,-5.855454013972216654e-01,-8.750789400195971846e-01
-2.186544424944785181e-01,-1.400415046586533485e+00,5.427395747312885321e-02,-1.425264593011985159e+00,1.193411601419851253e+00,1.414380431002431604e-01,9.486998246544005031e-01,-9.295703146768459491e-02,8.856814343359697972e-01,-3.611628032631318264e-01,2.391620555041378549e-01,8.773179440602890677e-01,-1.156556999807291986e+00,3.590793128477662854e+00,-6.131905600077386387e-01,-1.063638075856729648e+00
-1.421244998260328962e-01,1.828874188309254523e+00,2.693148891975338799e+00,6.001889921502007175e-01,1.224471366077346746e+00,1.809761532783258353e+00,8.941079237683351444e-01,1.929130054036274633e-01,-2.213063670269320160e-01,7.783730387919660654e-01,1.457901735267398635e+00,-1.647439759085833400e+00,-1.671156463970998596e+00,8.866803789869150965e-01,1.569996282230932128e+00,-1.265952140977659068e+00
-1.554495243050269648e+00,-5.060384996947183689e-01,-9.046393290293039402e-02,-6.861032717235131528e-01,-1.175927340788870401e+00,2.317383123035327230e+00,-1.970846724556717389e-01,-4.788078546446443151e-01,-2.353344639805866390e+00,8.672667182918109008e-01,-1.750795776239925106e+00,3.010312087185232355e-01,-5.401476172932464515e-01,1.171497690480066550e-01,2.176496052169160755e+00,8.269151935984025981e-01
7.710234166402232248e-01,-4.115888769362586186e-01,9.932078784809701411e-01,6.839988342717101544e-01,2.345231545791130190e-01,4.074412832106340532e-01,-3.939393486857497018e-01,-1.440822931980558552e+00,-1.397376163538640359e+00,1.158486485884854478e+00,-1.858292226723496032e+00,-1.754274951282653427e+00,1.598954704490468615e+00,1.194966732728287989e-01,-1.008232750287175739e+00,-2.434869310455179126e-01
-9.971758512251199802e-01,1.220041034443790195e+00,1.075150856160152379e+00,1.254597098371186201e-02,-6.156228943593592406e-01,-3.247274783330735826e-01,-2.349644765092405940e+00,-6.965221336985873979e-01,-2.184140129219103166e-01,-4.509716388626565653e-01,1.146654793737283295e+00,7.859718807448837774e-01,1.660962702875653729e+00,-1.970118955136123118e+00,3.346028663756941413e-01,1.619178666873128725e+00
9.364662065101562183e-01,9.337354754594728856e-01,-1.281995177690897991e+00,-1.366256890518114275e+00,-4.116242715909932404e-01,1.043647013830099501e+00,1.398337086303029497e-01,-6.404613477080104422e-01,-6.498478120319786111e-01,7.669914058693737546e-01,-4.221829912727839140e-01,-2.843892489580873151e-01,1.002941176640287146e+00,1.231661956816725162e-01,-1.185207416658125151e-01,6.280851836771442764e-01
1.170107865572077438e-01,-2.654168763000711584e-01,-5.383671554317472907e-01,-1.646604581144992530e+00,-5.798855172404430158e-01,-2.184388444790497097e+00,8.366194663301546042e-01,2.508658895609939155e+00,-1.298410213321316009e+00,5.191177975614683637e-01,6.361650998886355657e-01,1.417008392763168700e+00,1.371948329687272983e+00,-1.782829570638037264e+00,5.933616443730751477e-01,3.020367870684589340e-01
9.704789191034145501e-01,8.456582357644479297e-02,5.296514037575360545e-01,8.637534332927674363e-01,1.223958211388990192e+00,-2.678902166124343953e-01,5.157486887985750501e-01,-5.405453881976771680e-01,1.788884103696470662e+00,-3.702341109853619638e-01,1.633878860066950711e-01,1.226987940144530942e+00,1.256004867340867692e+00,8.685880904148407522e-01,1.072602708517502279e+00,-1.149702338726865447e+00
4.710758146298111293e-01,-1.136684980217917529e+00,-2.614661563191825078e+00,2.515407445244913553e+00,-5.214157055094529314e-01,-5.290539488426965198e-01,-6.734375127259373262e-01,-1.745079636695384684e+00,3.555532958921265863e-01,-2.880559445282395159e-01,3.384931506472477897e-02,-1.161075338000808976e+00,6.455328928366854679e-01,1.088335077309493804e-01,1.391879198957550301e+00,9.550725030806809235e-01
-1.227604228771451630e-02,-1.766297246171653512e+00,8.518716716790823984e-01,-7.485042306008179991e-02,-2.585950773640384170e-01,-5.042496129551331530e-01,3.087925058964786085e-01,-1.056534274553240671e+00,7.387394602577762592e-01,1.057419524017890078e+00,4.088607139754342201e-01,-9.841221994831840236e-01,-6.023810064825062538e-01,3.967935552073266203e-01,-3.371797420378300214e-01,-9.840962756706839176e-01
2.004377492211546485e+00,3.717990662197257490e-01,-6.661418786282237159e-01,1.071202274227943535e-01,6.583591682050156102e-01,-8.899565083680190947e-01,6.397975053236817367e-01,-3.601551008807680199e-01,2.552909520053243231e+00,3.714940031871100112e-01,1.487334514355984849e+00,-1.133918691320440431e+00,-8.630975146959427580e-01,8.143017572378826729e-01,1.075032369982745095e+00,-9.244292823557809236e-01
6.870664042118473924e-01,6.389119332885511149e-01,-1.071979537946182504e+00,1.090013971679105742e+00,1.852130744151305519e+00,-1.748534029577830939e-01,-2.424945916366448018e-01,1.512353057885939545e-01,1.097891674959195596e+00,5.610129020492646834e-01,-8.501344411921446520e-01,8.940000320052206018e-01,-2.075899342207621512e+00,1.546492381191592269e+00,-8.856058952441921983e-01,-1.863382175699338061e+00
-2.066124343451467005e-01,-9.293860817672120467e-01,-1.541786564408321292e+00,8.538926617788195061e-01,3.579642293507968587e-01,1.243564675896141614e+00,5.874644340533979880e-01,-3.364403814514370095e-01,-4.365216723556847866e-01,-1.051061764460706094e+00,7.925682661291124642e-01,-1.151039123087998384e+00,-9.042227968331667531e-01,-1.944676327069398747e+00,-1.083436154448756294e+00,-1.258374466734738295e+00
6.025052253649808565e-01,-2.289348106806896599e-01,5.668313265919492361e-01,-6.050582810171400983e-01,4.160483051384367692e-01,3.362284922512442376e-01,8.849547651881269905e-01,6.897167173367129145e-01,-1.493262311939624054e-01,3.334010563841493191e+00,-7.148658119849673476e-01,-8.227040883080752876e-01,-1.631163947106699208e+00,-1.125621175256682704e+00,3.620388507914317766e-01,-3.738782769712142295e-01
-8.382836814951935001e-01,-1.145824281495355201e+00,-1.842497912032975138e-01,1.314396951373448363e+00,8.063728786236152857e-01,-1.173405903841383824e-01,7.915509652605020596e-01,-1.472426679954492945e+00,-1.318891053853362139e-01,-2.285364607598715930e-02,-1.744474175394776505e-01,-3.351980024800676472e-01,-7.361721464229016576e-02,-1.569519778658234888e+00,2.136850999532816875e+00,6.354060863252731783e-01
-5.955282295215723332e-02,-4.254933689940354480e-01,-1.349746109093165336e-01,-1.829455725825491097e+00,-8.653329563322202933e-01,8.330255650443042503e-01,-1.255515058552056695e+00,-3.374353900570802867e-01,1.166196653886376833e+00,3.971309421516764360e-01,-4.132617934200775167e-01,-1.068199624924474511e+00,-1.091603658460845415e-02,-9.837725796507018616e-02,1.933461570594704915e+00,-4.574126050016488754e-02
1.102276154044616874e+00,-4.048778357835590147e-01,2.254319481153832516e+00,1.265827537764208088e+00,8.593871489610215297e-01,7.174747219766403061e-01,1.867820673219415362e+00,1.241067034900950716e+00,8.362848441881247652e-01,1.368230855701857651e+00,2.140027384353975659e+00,1.787518480667827370e-01,2.773902309748966788e-01,5.110551356681689583e-01,6.536487334344345257e-01,6.442739283759905122e-01
-3.213152449274138345e+00,-3.601546724752691195e-03,-1.138901033327678780e+00,3.420330093062415311e-01,1.080303921571537540e+00,4.201995361355226333e-01,2.695396014407842600e-01,-1.796530707233042756e-01,1.183373893700119944e-01,-1.940943873455891033e+00,2.925032318127812836e+00,1.296288511022773537e+00,-6.498779424998532006e-01,-2.260891749282838981e-01,2.895647285633446089e+00,-4.426770677869687476e-01
-7.688089962276483114e-01,1.875322639819499315e+00,-4.201813638925611105e-01,1.044178755467339847e+00,1.053252167650891913e+00,-1.621663779892950741e+00,5.429309172761196400e-01,-1.585048580111825256e+00,-5.798030063780290622e-02,3.337952947892035560e-01,1.525972753743043142e-01,-8.212977957835375653e-01,9.356347599160411699e-01,1.782785544510685272e+00,-5.831419958866432829e-01,-4.392524036877043514e-01
1.272858036534032289e+00,2.405360001251518609e-01,3.875862948325394242e-01,-7.443999042245268427e-01,7.498660662836611479e-01,1.056849652532997563e+00,-4.773289187328201844e-01,1.746354994320059584e+00,2.658468614228009508e-01,-5.308401161456060002e-01,9.777202323376733561e-01,-1.428664742595908144e-01,1.630278046336089748e+00,9.444164482558586871e-01,1.823476021332165464e+00,-4.784603962331712701e-01
-1.498183637580179361e-01,-1.035133893687491868e+00,2.295652032559612810e+00,3.273298861623352152e-01,-4.383181053425135310e-01,7.786052078738648907e-01,-1.128723479067298696e-01,1.636625558527012192e+00,-3.007120168857854714e-01,1.406875695546327520e+00,6.522980405631835232e-01,-8.083077400106978283e-01,5.810613817402849879e-01,-6.933353346537147743e-01,4.503913360450346182e-01,1.233055017842034529e+00
-1.230217272813721063e+00,-5.433320429209703706e-01,-6.582366747872732127e-01,6.779313064527616728e-01,-1.137638216751505782e+00,-1.070998459838956723e-01,8.646528330013982799e-01,1.520441997756090569e+00,7.774725624263441048e-01,5.508731674737186168e-01,8.302747630962445946e-01,5.667128794103214462e-01,2.100498289704488819e+00,8.679954231171529422e-01,-9.308883211039492567e-01,-1.861591378980988587e+00
1.124761641821799552e-01,-6.839068834773717187e-01,1.498942415139692397e+00,-1.108301399889094069e-01,2.246192915574936055e+00,-8.012847667715951028e-01,-8.514938528729368294e-02,2.063539134390365959e+00,1.355826665442154237e-02,1.523979169762545993e-01,9.007165072214814439e-01,6.379762192363116480e-01,5.883486546642225923e-01,-5.113154151345293830e-01,-2.636501564384492458e-01,-1.981412490737879395e-01
9.629671240745967253e-01,8.349137718000684272e-01,1.755046604257845200e+00,1.115344007077972766e+00,2.085365699422374153e+00,1.037996435157976682e+00,-6.149093171786961659e-02,-3.900938077672605475e-01,1.054896233807945949e+00,-1.261191949388962064e+00,-1.282942738262273785e+00,1.951333673800294266e-02,3.759652438884791281e-01,9.347000533971197012e-01,-3.359579875571863106e-01,-1.241568614653210556e+00
